,algo,mean_test_score,std_test_score,params
57,logisticregression,0.7908236526019923,0.007127260424381166,"{'C': 10, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
58,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
59,logisticregression,0.7908535591665646,0.007160663081819244,"{'C': 10, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
60,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
61,logisticregression,0.7908049541781256,0.007205624010663325,"{'C': 10, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
62,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
63,logisticregression,0.7909295660252214,0.007209767284277367,"{'C': 10, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
64,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
65,logisticregression,0.7910831923103642,0.007088006743487824,"{'C': 10, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
66,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
67,logisticregression,0.7913199329227479,0.006974825002105517,"{'C': 10, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
68,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
69,logisticregression,0.7913294706701132,0.006918553427275187,"{'C': 10, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
70,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 160.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
71,logisticregression,0.7912927787216492,0.006769007590639973,"{'C': 10, 'max_iter': 160.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
72,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 170.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
73,logisticregression,0.7914608065394244,0.006733794458882012,"{'C': 10, 'max_iter': 170.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
74,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 180.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
75,logisticregression,0.7914997236987799,0.006692901141387173,"{'C': 10, 'max_iter': 180.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
76,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 190.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
77,logisticregression,0.7914718090770763,0.006626830082053513,"{'C': 10, 'max_iter': 190.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
78,logisticregression,0.7915075550983789,0.006572567863233394,"{'C': 10, 'max_iter': 200.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
79,logisticregression,0.7915108097925195,0.006577595338024456,"{'C': 10, 'max_iter': 200.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
80,logisticregression,0.7897071623815662,0.005795418348557876,"{'C': 1.0, 'max_iter': 10.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
81,logisticregression,0.7789592238903362,0.006561807533274059,"{'C': 1.0, 'max_iter': 10.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
82,logisticregression,0.791918488760357,0.006378556751652367,"{'C': 1.0, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
83,logisticregression,0.7869991875639928,0.005671886660924131,"{'C': 1.0, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
84,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
85,logisticregression,0.7885716054259919,0.005493892101380363,"{'C': 1.0, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
86,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
87,logisticregression,0.7887860798888553,0.0060030427496063415,"{'C': 1.0, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
88,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
89,logisticregression,0.7899709196227721,0.0060317056728265055,"{'C': 1.0, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
90,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
91,logisticregression,0.7910425474282997,0.0061822385018564735,"{'C': 1.0, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
92,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
93,logisticregression,0.791160160405941,0.006357282903219099,"{'C': 1.0, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
94,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
95,logisticregression,0.7913173001626987,0.006655746969920436,"{'C': 1.0, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
96,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
97,logisticregression,0.7914913049908986,0.0065365829378055,"{'C': 1.0, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
98,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
99,logisticregression,0.7914618300058026,0.006667084301293635,"{'C': 1.0, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
100,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
101,logisticregression,0.7915875648429281,0.006617335574294643,"{'C': 1.0, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
102,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
103,logisticregression,0.7916158932239132,0.006595733397690401,"{'C': 1.0, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
104,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
